Tabela Resultados 1
;Operador ;Diâmetro;Comprimento;Comprimento final
;;(mm);(mm);(mm)
1;"Operador ";"8,50";"50,00";"59,40"
Tempo;Deslocamento;Força;Deformação à tração (Extensômetro)
"176,0500";"2,9340";"15,2313";"0,1149"
"176,1000";"2,9351";"15,2422";"0,1154"
"176,1500";"2,9359";"15,2549";"0,1153"
"176,2000";"2,9366";"15,2558";"0,1148"
"176,2500";"2,9374";"15,2550";"0,1153"
"176,3000";"2,9385";"15,2649";"0,1152"
"176,3500";"2,9394";"15,2779";"0,1153"
"176,4000";"2,9401";"15,2806";"0,1153"
"176,4500";"2,9408";"15,2802";"0,1155"
"176,5000";"2,9418";"15,2872";"0,1154"
"176,5500";"2,9427";"15,3010";"0,1156"
"176,6000";"2,9434";"15,3041";"0,1156"
"176,6500";"2,9441";"15,3023";"0,1154"
"176,7000";"2,9450";"15,3063";"0,1156"
"176,7500";"2,9461";"15,3199";"0,1159"
"176,8000";"2,9468";"15,3270";"0,1156"
"176,8500";"2,9474";"15,3261";"0,1159"
"176,9000";"2,9483";"15,3280";"0,1160"
"176,9500";"2,9494";"15,3404";"0,1161"
"177,0000";"2,9501";"15,3507";"0,1166"
"177,0500";"2,9508";"15,3500";"0,1169"
"177,1000";"2,9515";"15,3507";"0,1165"
"177,1500";"2,9526";"15,3599";"0,1167"
"177,2000";"2,9535";"15,3712";"0,1169"
"177,2500";"2,9541";"15,3722";"0,1165"
"177,3000";"2,9549";"15,3728";"0,1170"
"177,3500";"2,9559";"15,3810";"0,1168"
"177,4000";"2,9568";"15,3938";"0,1171"
"177,4500";"2,9575";"15,3967";"0,1169"
"177,5000";"2,9582";"15,3967";"0,1170"
"177,5500";"2,9591";"15,4020";"0,1169"
"177,6000";"2,9601";"15,4156";"0,1171"
"177,6500";"2,9608";"15,4223";"0,1170"
"177,7000";"2,9615";"15,4205";"0,1172"
"177,7500";"2,9624";"15,4242";"0,1173"
"177,8000";"2,9635";"15,4370";"0,1169"
"177,8500";"2,9642";"15,4461";"0,1178"
"177,9000";"2,9649";"15,4450";"0,1174"
"177,9500";"2,9657";"15,4469";"0,1173"
"178,0000";"2,9667";"15,4578";"0,1175"
"178,0500";"2,9676";"15,4689";"0,1175"
"178,1000";"2,9682";"15,4694";"0,1177"
"178,1500";"2,9691";"15,4696";"0,1175"
"178,2000";"2,9701";"15,4787";"0,1180"
"178,2500";"2,9710";"15,4931";"0,1176"
"178,3000";"2,9717";"15,4961";"0,1177"
"178,3500";"2,9724";"15,4951";"0,1177"
"178,4000";"2,9734";"15,5023";"0,1178"
"178,4500";"2,9744";"15,5160";"0,1180"
"178,5000";"2,9751";"15,5200";"0,1180"
"178,5500";"2,9758";"15,5180";"0,1181"
"178,6000";"2,9767";"15,5233";"0,1179"
"178,6500";"2,9777";"15,5371";"0,1182"
"178,7000";"2,9784";"15,5437";"0,1182"
"178,7500";"2,9791";"15,5424";"0,1182"
"178,8000";"2,9800";"15,5454";"0,1184"
"178,8500";"2,9810";"15,5572";"0,1184"
"178,9000";"2,9818";"15,5657";"0,1186"
"178,9500";"2,9824";"15,5650";"0,1184"
"179,0000";"2,9832";"15,5646";"0,1186"
"179,0500";"2,9842";"15,5743";"0,1183"
"179,1000";"2,9851";"15,5870";"0,1186"
"179,1500";"2,9858";"15,5894";"0,1185"
"179,2000";"2,9865";"15,5904";"0,1184"
"179,2500";"2,9876";"15,5985";"0,1187"
"179,3000";"2,9885";"15,6105";"0,1186"
"179,3500";"2,9891";"15,6139";"0,1188"
"179,4000";"2,9898";"15,6115";"0,1186"
"179,4500";"2,9908";"15,6168";"0,1188"
"179,5000";"2,9918";"15,6302";"0,1190"
"179,5500";"2,9925";"15,6383";"0,1188"
"179,6000";"2,9933";"15,6392";"0,1192"
"179,6500";"2,9941";"15,6425";"0,1189"
"179,7000";"2,9952";"15,6558";"0,1191"
"179,7500";"2,9959";"15,6637";"0,1192"
"179,8000";"2,9966";"15,6629";"0,1193"
"179,8500";"2,9974";"15,6641";"0,1193"
"179,9000";"2,9985";"15,6747";"0,1193"
"179,9500";"2,9993";"15,6852";"0,1193"
"180,0000";"2,9999";"15,6857";"0,1191"
"180,0500";"3,0008";"15,6866";"0,1195"
"180,1000";"3,0018";"15,6966";"0,1195"
"180,1500";"3,0027";"15,7103";"0,1196"
"180,2000";"3,0033";"15,7125";"0,1197"
"180,2500";"3,0041";"15,7120";"0,1195"
"180,3000";"3,0051";"15,7187";"0,1198"
"180,3500";"3,0060";"15,7320";"0,1197"
"180,4000";"3,0068";"15,7355";"0,1200"
"180,4500";"3,0074";"15,7346";"0,1198"
"180,5000";"3,0084";"15,7392";"0,1197"
"180,5500";"3,0094";"15,7539";"0,1199"
"180,6000";"3,0101";"15,7600";"0,1199"
"180,6500";"3,0108";"15,7586";"0,1200"
"180,7000";"3,0117";"15,7613";"0,1201"
"180,7500";"3,0127";"15,7732";"0,1203"
"180,8000";"3,0135";"15,7825";"0,1202"
"180,8500";"3,0141";"15,7807";"0,1202"
"180,9000";"3,0149";"15,7812";"0,1202"
"180,9500";"3,0160";"15,7915";"0,1202"
"181,0000";"3,0168";"15,8042";"0,1204"
"181,0500";"3,0175";"15,8063";"0,1204"
"181,1000";"3,0182";"15,8055";"0,1203"
"181,1500";"3,0192";"15,8127";"0,1201"
"181,2000";"3,0201";"15,8246";"0,1208"
"181,2500";"3,0208";"15,8283";"0,1204"
"181,3000";"3,0215";"15,8270";"0,1206"
"181,3500";"3,0224";"15,8325";"0,1207"
"181,4000";"3,0235";"15,8474";"0,1206"
"181,4500";"3,0242";"15,8545";"0,1209"
"181,5000";"3,0248";"15,8537";"0,1205"
"181,5500";"3,0258";"15,8568";"0,1209"
"181,6000";"3,0268";"15,8700";"0,1208"
"181,6500";"3,0275";"15,8780";"0,1210"
"181,7000";"3,0282";"15,8778";"0,1209"
"181,7500";"3,0291";"15,8793";"0,1210"
"181,8000";"3,0302";"15,8909";"0,1212"
"181,8500";"3,0309";"15,9032";"0,1210"
"181,9000";"3,0316";"15,9032";"0,1212"
"181,9500";"3,0324";"15,9050";"0,1211"
"182,0000";"3,0335";"15,9160";"0,1213"
"182,0500";"3,0343";"15,9268";"0,1214"
"182,1000";"3,0350";"15,9263";"0,1213"
"182,1500";"3,0358";"15,9261";"0,1215"
"182,2000";"3,0367";"15,9337";"0,1213"
"182,2500";"3,0377";"15,9480";"0,1215"
"182,3000";"3,0383";"15,9517";"0,1214"
"182,3500";"3,0391";"15,9508";"0,1217"
"182,4000";"3,0400";"15,9565";"0,1216"
"182,4500";"3,0410";"15,9714";"0,1215"
"182,5000";"3,0418";"15,9758";"0,1219"
"182,5500";"3,0424";"15,9737";"0,1215"
"182,6000";"3,0433";"15,9770";"0,1219"
"182,6500";"3,0443";"15,9898";"0,1219"
"182,7000";"3,0451";"15,9985";"0,1219"
"182,7500";"3,0457";"15,9980";"0,1219"
"182,8000";"3,0466";"15,9983";"0,1221"
"182,8500";"3,0476";"16,0102";"0,1218"
"182,9000";"3,0485";"16,0236";"0,1222"
"182,9500";"3,0491";"16,0235";"0,1223"
"183,0000";"3,0499";"16,0231";"0,1219"
"183,0500";"3,0509";"16,0313";"0,1223"
"183,1000";"3,0518";"16,0449";"0,1223"
"183,1500";"3,0525";"16,0455";"0,1223"
"183,2000";"3,0531";"16,0442";"0,1223"
"183,2500";"3,0541";"16,0505";"0,1223"
"183,3000";"3,0551";"16,0659";"0,1225"
"183,3500";"3,0558";"16,0714";"0,1226"
"183,4000";"3,0565";"16,0695";"0,1226"
"183,4500";"3,0574";"16,0738";"0,1222"
"183,5000";"3,0585";"16,0883";"0,1227"
"183,5500";"3,0592";"16,0967";"0,1229"
"183,6000";"3,0598";"16,0948";"0,1226"
"183,6500";"3,0607";"16,0969";"0,1227"
"183,7000";"3,0618";"16,1096";"0,1227"
"183,7500";"3,0626";"16,1207";"0,1231"
"183,8000";"3,0633";"16,1202";"0,1227"
"183,8500";"3,0641";"16,1212";"0,1230"
"183,9000";"3,0652";"16,1327";"0,1231"
"183,9500";"3,0660";"16,1444";"0,1230"
"184,0000";"3,0667";"16,1449";"0,1232"
"184,0500";"3,0674";"16,1447";"0,1231"
"184,1000";"3,0685";"16,1542";"0,1233"
"184,1500";"3,0694";"16,1681";"0,1232"
"184,2000";"3,0700";"16,1698";"0,1235"
"184,2500";"3,0708";"16,1681";"0,1232"
"184,3000";"3,0718";"16,1749";"0,1233"
"184,3500";"3,0727";"16,1896";"0,1237"
"184,4000";"3,0734";"16,1930";"0,1234"
"184,4500";"3,0741";"16,1906";"0,1236"
"184,5000";"3,0750";"16,1949";"0,1235"
"184,5500";"3,0760";"16,2096";"0,1236"
"184,6000";"3,0767";"16,2169";"0,1235"
"184,6500";"3,0774";"16,2143";"0,1237"
"184,7000";"3,0783";"16,2155";"0,1236"
"184,7500";"3,0793";"16,2300";"0,1236"
"184,8000";"3,0801";"16,2412";"0,1240"
"184,8500";"3,0807";"16,2397";"0,1237"
"184,9000";"3,0816";"16,2394";"0,1239"
"184,9500";"3,0826";"16,2502";"0,1240"
"185,0000";"3,0835";"16,2635";"0,1240"
"185,0500";"3,0841";"16,2631";"0,1238"
"185,1000";"3,0849";"16,2624";"0,1241"
"185,1500";"3,0859";"16,2714";"0,1245"
"185,2000";"3,0868";"16,2867";"0,1240"
"185,2500";"3,0875";"16,2891";"0,1243"
"185,3000";"3,0882";"16,2876";"0,1242"
"185,3500";"3,0892";"16,2934";"0,1243"
"185,4000";"3,0902";"16,3080";"0,1245"
"185,4500";"3,0909";"16,3140";"0,1248"
"185,5000";"3,0915";"16,3120";"0,1244"
"185,5500";"3,0924";"16,3149";"0,1243"
"185,6000";"3,0935";"16,3287";"0,1249"
"185,6500";"3,0943";"16,3383";"0,1245"
"185,7000";"3,0950";"16,3382";"0,1248"
"185,7500";"3,0958";"16,3400";"0,1248"
"185,8000";"3,0969";"16,3518";"0,1247"
"185,8500";"3,0976";"16,3627";"0,1248"
"185,9000";"3,0983";"16,3613";"0,1248"
"185,9500";"3,0991";"16,3621";"0,1251"
"186,0000";"3,1002";"16,3718";"0,1248"
"186,0500";"3,1011";"16,3856";"0,1251"
"186,1000";"3,1017";"16,3866";"0,1251"
"186,1500";"3,1024";"16,3867";"0,1249"
"186,2000";"3,1035";"16,3949";"0,1251"
"186,2500";"3,1044";"16,4091";"0,1251"
"186,3000";"3,1050";"16,4113";"0,1250"
"186,3500";"3,1058";"16,4088";"0,1253"
"186,4000";"3,1067";"16,4140";"0,1256"
"186,4500";"3,1077";"16,4275";"0,1250"
"186,5000";"3,1083";"16,4331";"0,1254"
"186,5500";"3,1091";"16,4322";"0,1255"
"186,6000";"3,1099";"16,4353";"0,1253"
"186,6500";"3,1110";"16,4495";"0,1254"
"186,7000";"3,1117";"16,4584";"0,1255"
"186,7500";"3,1124";"16,4569";"0,1257"
"186,8000";"3,1132";"16,4586";"0,1255"
"186,8500";"3,1142";"16,4689";"0,1259"
"186,9000";"3,1151";"16,4802";"0,1258"
"186,9500";"3,1157";"16,4815";"0,1256"
"187,0000";"3,1166";"16,4820";"0,1259"
"187,0500";"3,1176";"16,4926";"0,1256"
"187,1000";"3,1185";"16,5063";"0,1263"
"187,1500";"3,1191";"16,5073";"0,1260"
"187,2000";"3,1199";"16,5070";"0,1260"
"187,2500";"3,1209";"16,5149";"0,1260"
"187,3000";"3,1218";"16,5287";"0,1263"
"187,3500";"3,1225";"16,5320";"0,1264"
"187,4000";"3,1232";"16,5307";"0,1261"
"187,4500";"3,1242";"16,5374";"0,1265"
"187,5000";"3,1252";"16,5527";"0,1264"
"187,5500";"3,1259";"16,5586";"0,1264"
"187,6000";"3,1266";"16,5570";"0,1264"
"187,6500";"3,1275";"16,5600";"0,1266"
"187,7000";"3,1286";"16,5734";"0,1264"
"187,7500";"3,1293";"16,5808";"0,1263"
"187,8000";"3,1300";"16,5799";"0,1269"
"187,8500";"3,1308";"16,5816";"0,1267"
"187,9000";"3,1319";"16,5941";"0,1268"
"187,9500";"3,1327";"16,6062";"0,1268"
"188,0000";"3,1333";"16,6058";"0,1269"
"188,0500";"3,1341";"16,6056";"0,1266"
"188,1000";"3,1352";"16,6150";"0,1270"
"188,1500";"3,1360";"16,6289";"0,1272"
"188,2000";"3,1367";"16,6293";"0,1268"
"188,2500";"3,1374";"16,6280";"0,1271"
"188,3000";"3,1384";"16,6343";"0,1270"
"188,3500";"3,1394";"16,6491";"0,1271"
"188,4000";"3,1400";"16,6549";"0,1273"
"188,4500";"3,1408";"16,6545";"0,1272"
"188,5000";"3,1417";"16,6592";"0,1273"
"188,5500";"3,1427";"16,6726";"0,1272"
"188,6000";"3,1434";"16,6792";"0,1275"
"188,6500";"3,1440";"16,6770";"0,1274"
"188,7000";"3,1448";"16,6784";"0,1274"
"188,7500";"3,1459";"16,6899";"0,1276"
"188,8000";"3,1467";"16,7017";"0,1276"
"188,8500";"3,1474";"16,7032";"0,1276"
"188,9000";"3,1482";"16,7048";"0,1276"
"188,9500";"3,1493";"16,7152";"0,1278"
"189,0000";"3,1501";"16,7273";"0,1277"
"189,0500";"3,1508";"16,7281";"0,1281"
"189,1000";"3,1515";"16,7276";"0,1279"
"189,1500";"3,1525";"16,7351";"0,1278"
"189,2000";"3,1535";"16,7485";"0,1282"
"189,2500";"3,1541";"16,7530";"0,1281"
"189,3000";"3,1549";"16,7540";"0,1281"
"189,3500";"3,1559";"16,7606";"0,1280"
"189,4000";"3,1569";"16,7749";"0,1285"
"189,4500";"3,1576";"16,7813";"0,1281"
"189,5000";"3,1583";"16,7794";"0,1281"
"189,5500";"3,1592";"16,7828";"0,1284"
"189,6000";"3,1602";"16,7961";"0,1283"
"189,6500";"3,1610";"16,8040";"0,1285"
"189,7000";"3,1616";"16,8029";"0,1285"
"189,7500";"3,1625";"16,8054";"0,1286"
"189,8000";"3,1635";"16,8181";"0,1283"
"189,8500";"3,1643";"16,8285";"0,1288"
"189,9000";"3,1650";"16,8286";"0,1288"
"189,9500";"3,1658";"16,8284";"0,1286"
"190,0000";"3,1668";"16,8374";"0,1288"
"190,0500";"3,1676";"16,8512";"0,1286"
"190,1000";"3,1683";"16,8527";"0,1287"
"190,1500";"3,1690";"16,8518";"0,1287"
"190,2000";"3,1700";"16,8578";"0,1289"
"190,2500";"3,1710";"16,8723";"0,1288"
"190,3000";"3,1717";"16,8783";"0,1290"
"190,3500";"3,1724";"16,8770";"0,1291"
"190,4000";"3,1733";"16,8812";"0,1289"
"190,4500";"3,1743";"16,8947";"0,1293"
"190,5000";"3,1750";"16,9018";"0,1292"
"190,5500";"3,1757";"16,9009";"0,1292"
"190,6000";"3,1766";"16,9038";"0,1291"
"190,6500";"3,1777";"16,9169";"0,1295"
"190,7000";"3,1784";"16,9285";"0,1293"
"190,7500";"3,1791";"16,9294";"0,1293"
"190,8000";"3,1799";"16,9290";"0,1298"
"190,8500";"3,1809";"16,9387";"0,1295"
"190,9000";"3,1818";"16,9506";"0,1296"
"190,9500";"3,1824";"16,9520";"0,1298"
"191,0000";"3,1832";"16,9521";"0,1295"
"191,0500";"3,1842";"16,9597";"0,1299"
"191,1000";"3,1852";"16,9738";"0,1297"
"191,1500";"3,1858";"16,9788";"0,1301"
"191,2000";"3,1866";"16,9788";"0,1300"
"191,2500";"3,1876";"16,9848";"0,1300"
"191,3000";"3,1885";"16,9985";"0,1302"
"191,3500";"3,1892";"17,0034";"0,1298"
"191,4000";"3,1899";"17,0021";"0,1303"
"191,4500";"3,1909";"17,0062";"0,1301"
"191,5000";"3,1919";"17,0198";"0,1303"
"191,5500";"3,1927";"17,0290";"0,1302"
"191,6000";"3,1933";"17,0294";"0,1304"
"191,6500";"3,1942";"17,0320";"0,1304"
"191,7000";"3,1952";"17,0433";"0,1303"
"191,7500";"3,1960";"17,0530";"0,1304"
"191,8000";"3,1966";"17,0531";"0,1305"
"191,8500";"3,1975";"17,0534";"0,1304"
"191,9000";"3,1985";"17,0629";"0,1303"
"191,9500";"3,1993";"17,0751";"0,1308"
"192,0000";"3,2000";"17,0762";"0,1306"
"192,0500";"3,2007";"17,0752";"0,1306"
"192,1000";"3,2017";"17,0821";"0,1310"
"192,1500";"3,2026";"17,0966";"0,1306"
"192,2000";"3,2034";"17,1027";"0,1310"
"192,2500";"3,2040";"17,1017";"0,1311"
"192,3000";"3,2050";"17,1059";"0,1310"
"192,3500";"3,2059";"17,1193";"0,1309"
"192,4000";"3,2067";"17,1261";"0,1309"
"192,4500";"3,2073";"17,1248";"0,1311"
"192,5000";"3,2082";"17,1271";"0,1310"
"192,5500";"3,2093";"17,1403";"0,1314"
"192,6000";"3,2101";"17,1515";"0,1313"
"192,6500";"3,2108";"17,1523";"0,1313"
"192,7000";"3,2116";"17,1537";"0,1313"
"192,7500";"3,2127";"17,1640";"0,1313"
"192,8000";"3,2135";"17,1764";"0,1315"
"192,8500";"3,2141";"17,1771";"0,1314"
"192,9000";"3,2149";"17,1779";"0,1317"
"192,9500";"3,2159";"17,1864";"0,1315"
"193,0000";"3,2168";"17,1992";"0,1316"
"193,0500";"3,2175";"17,2011";"0,1317"
"193,1000";"3,2183";"17,2013";"0,1316"
"193,1500";"3,2192";"17,2084";"0,1317"
"193,2000";"3,2202";"17,2230";"0,1320"
"193,2500";"3,2209";"17,2271";"0,1319"
"193,3000";"3,2216";"17,2263";"0,1318"
"193,3500";"3,2225";"17,2303";"0,1321"
"193,4000";"3,2235";"17,2442";"0,1321"
"193,4500";"3,2242";"17,2521";"0,1321"
"193,5000";"3,2249";"17,2513";"0,1321"
"193,5500";"3,2259";"17,2539";"0,1320"
"193,6000";"3,2269";"17,2667";"0,1324"
"193,6500";"3,2277";"17,2764";"0,1325"
"193,7000";"3,2283";"17,2757";"0,1323"
"193,7500";"3,2291";"17,2762";"0,1323"
"193,8000";"3,2301";"17,2864";"0,1326"
"193,8500";"3,2310";"17,2994";"0,1325"
"193,9000";"3,2316";"17,2989";"0,1323"
"193,9500";"3,2324";"17,2983";"0,1327"
"194,0000";"3,2334";"17,3071";"0,1325"
"194,0500";"3,2343";"17,3219";"0,1326"
"194,1000";"3,2350";"17,3253";"0,1328"
"194,1500";"3,2357";"17,3235";"0,1328"
"194,2000";"3,2366";"17,3280";"0,1327"
"194,2500";"3,2376";"17,3424";"0,1328"
"194,3000";"3,2384";"17,3496";"0,1331"
"194,3500";"3,2390";"17,3475";"0,1329"
"194,4000";"3,2399";"17,3515";"0,1329"
"194,4500";"3,2410";"17,3662";"0,1331"
"194,5000";"3,2417";"17,3759";"0,1331"
"194,5500";"3,2424";"17,3751";"0,1333"
"194,6000";"3,2432";"17,3758";"0,1330"
"194,6500";"3,2443";"17,3876";"0,1333"
"194,7000";"3,2451";"17,3992";"0,1333"
"194,7500";"3,2458";"17,3985";"0,1337"
"194,8000";"3,2465";"17,3976";"0,1333"
"194,8500";"3,2476";"17,4076";"0,1334"
"194,9000";"3,2485";"17,4235";"0,1335"
"194,9500";"3,2492";"17,4271";"0,1337"
"195,0000";"3,2500";"17,4267";"0,1336"
"195,0500";"3,2510";"17,4351";"0,1335"
"195,1000";"3,2519";"17,4480";"0,1339"
"195,1500";"3,2525";"17,4501";"0,1338"
"195,2000";"3,2533";"17,4475";"0,1337"
"195,2500";"3,2542";"17,4523";"0,1339"
"195,3000";"3,2552";"17,4666";"0,1340"
"195,3500";"3,2559";"17,4736";"0,1340"
"195,4000";"3,2566";"17,4715";"0,1340"
"195,4500";"3,2575";"17,4748";"0,1341"
"195,5000";"3,2585";"17,4890";"0,1340"
"195,5500";"3,2592";"17,4975";"0,1341"
"195,6000";"3,2599";"17,4957";"0,1341"
"195,6500";"3,2607";"17,4956";"0,1340"
"195,7000";"3,2618";"17,5070";"0,1343"
"195,7500";"3,2626";"17,5188";"0,1344"
"195,8000";"3,2632";"17,5188";"0,1342"
"195,8500";"3,2641";"17,5190";"0,1341"
"195,9000";"3,2651";"17,5295";"0,1345"
"195,9500";"3,2660";"17,5443";"0,1344"
"196,0000";"3,2666";"17,5453";"0,1343"
"196,0500";"3,2674";"17,5440";"0,1347"
"196,1000";"3,2684";"17,5499";"0,1346"
"196,1500";"3,2693";"17,5648";"0,1348"
"196,2000";"3,2700";"17,5688";"0,1348"
"196,2500";"3,2707";"17,5675";"0,1347"
"196,3000";"3,2717";"17,5725";"0,1346"
"196,3500";"3,2727";"17,5882";"0,1350"
"196,4000";"3,2734";"17,5952";"0,1352"
"196,4500";"3,2740";"17,5935";"0,1348"
"196,5000";"3,2749";"17,5951";"0,1350"
"196,5500";"3,2760";"17,6081";"0,1350"
"196,6000";"3,2768";"17,6193";"0,1351"
"196,6500";"3,2774";"17,6190";"0,1350"
"196,7000";"3,2782";"17,6192";"0,1352"
"196,7500";"3,2793";"17,6312";"0,1353"
"196,8000";"3,2801";"17,6445";"0,1354"
"196,8500";"3,2808";"17,6456";"0,1356"
"196,9000";"3,2816";"17,6458";"0,1352"
"196,9500";"3,2827";"17,6541";"0,1354"
"197,0000";"3,2835";"17,6678";"0,1355"
"197,0500";"3,2842";"17,6700";"0,1356"
"197,1000";"3,2849";"17,6688";"0,1355"
"197,1500";"3,2859";"17,6762";"0,1358"
"197,2000";"3,2869";"17,6918";"0,1358"
"197,2500";"3,2876";"17,6964";"0,1358"
"197,3000";"3,2883";"17,6955";"0,1359"
"197,3500";"3,2892";"17,7001";"0,1358"
"197,4000";"3,2903";"17,7125";"0,1358"
"197,4500";"3,2909";"17,7189";"0,1360"
"197,5000";"3,2916";"17,7169";"0,1358"
"197,5500";"3,2924";"17,7186";"0,1362"
"197,6000";"3,2935";"17,7311";"0,1361"
"197,6500";"3,2942";"17,7422";"0,1362"
"197,7000";"3,2949";"17,7422";"0,1361"
"197,7500";"3,2957";"17,7433";"0,1361"
"197,8000";"3,2968";"17,7542";"0,1365"
"197,8500";"3,2976";"17,7660";"0,1364"
"197,9000";"3,2982";"17,7659";"0,1366"
"197,9500";"3,2990";"17,7655";"0,1363"
"198,0000";"3,3000";"17,7731";"0,1364"
"198,0500";"3,3010";"17,7878";"0,1366"
"198,1000";"3,3016";"17,7924";"0,1366"
"198,1500";"3,3024";"17,7926";"0,1366"
"198,2000";"3,3034";"17,7989";"0,1366"
"198,2500";"3,3043";"17,8130";"0,1370"
"198,3000";"3,3050";"17,8179";"0,1368"
"198,3500";"3,3057";"17,8168";"0,1367"
"198,4000";"3,3067";"17,8204";"0,1366"
"198,4500";"3,3077";"17,8344";"0,1369"
"198,5000";"3,3084";"17,8428";"0,1370"
"198,5500";"3,3090";"17,8418";"0,1370"
"198,6000";"3,3099";"17,8439";"0,1371"
"198,6500";"3,3110";"17,8572";"0,1369"
"198,7000";"3,3118";"17,8679";"0,1370"
"198,7500";"3,3125";"17,8682";"0,1375"
"198,8000";"3,3133";"17,8692";"0,1370"
"198,8500";"3,3144";"17,8797";"0,1374"
"198,9000";"3,3152";"17,8925";"0,1374"
"198,9500";"3,3158";"17,8932";"0,1375"
"199,0000";"3,3166";"17,8926";"0,1373"
"199,0500";"3,3176";"17,9004";"0,1376"
"199,1000";"3,3185";"17,9151";"0,1375"
"199,1500";"3,3192";"17,9180";"0,1373"
"199,2000";"3,3199";"17,9172";"0,1378"
"199,2500";"3,3209";"17,9232";"0,1374"
"199,3000";"3,3219";"17,9372";"0,1376"
"199,3500";"3,3226";"17,9425";"0,1381"
"199,4000";"3,3233";"17,9413";"0,1382"
"199,4500";"3,3241";"17,9441";"0,1383"
"199,5000";"3,3252";"17,9572";"0,1384"
"199,5500";"3,3259";"17,9656";"0,1386"
"199,6000";"3,3266";"17,9648";"0,1384"
"199,6500";"3,3274";"17,9672";"0,1388"
"199,7000";"3,3285";"17,9780";"0,1386"
"199,7500";"3,3293";"17,9895";"0,1385"
"199,8000";"3,3299";"17,9892";"0,1388"
"199,8500";"3,3306";"17,9893";"0,1387"
"199,9000";"3,3317";"17,9973";"0,1388"
"199,9500";"3,3326";"18,0115";"0,1387"
"200,0000";"3,3333";"18,0151";"0,1390"
"200,0500";"3,3341";"18,0153";"0,1389"
"200,1000";"3,3350";"18,0218";"0,1389"
"200,1500";"3,3360";"18,0353";"0,1392"
"200,2000";"3,3366";"18,0402";"0,1389"
"200,2500";"3,3374";"18,0400";"0,1391"
"200,3000";"3,3383";"18,0448";"0,1391"
"200,3500";"3,3393";"18,0577";"0,1392"
"200,4000";"3,3401";"18,0663";"0,1392"
"200,4500";"3,3408";"18,0655";"0,1395"
"200,5000";"3,3417";"18,0688";"0,1394"
"200,5500";"3,3427";"18,0824";"0,1394"
"200,6000";"3,3435";"18,0925";"0,1398"
"200,6500";"3,3441";"18,0920";"0,1392"
"200,7000";"3,3450";"18,0925";"0,1398"
"200,7500";"3,3460";"18,1029";"0,1396"
"200,8000";"3,3468";"18,1148";"0,1397"
"200,8500";"3,3475";"18,1163";"0,1399"
"200,9000";"3,3483";"18,1155";"0,1397"
"200,9500";"3,3493";"18,1243";"0,1398"
"201,0000";"3,3502";"18,1385";"0,1399"
"201,0500";"3,3509";"18,1416";"0,1399"
"201,1000";"3,3516";"18,1403";"0,1398"
"201,1500";"3,3526";"18,1463";"0,1400"
"201,2000";"3,3535";"18,1600";"0,1400"
"201,2500";"3,3542";"18,1654";"0,1400"
"201,3000";"3,3548";"18,1640";"0,1402"
"201,3500";"3,3558";"18,1659";"0,1400"
"201,4000";"3,3568";"18,1785";"0,1402"
"201,4500";"3,3576";"18,1890";"0,1403"
"201,5000";"3,3583";"18,1904";"0,1403"
"201,5500";"3,3591";"18,1929";"0,1403"
"201,6000";"3,3601";"18,2040";"0,1405"
"201,6500";"3,3609";"18,2147";"0,1406"
"201,7000";"3,3616";"18,2142";"0,1405"
"201,7500";"3,3623";"18,2142";"0,1407"
"201,8000";"3,3634";"18,2221";"0,1404"
"201,8500";"3,3643";"18,2365";"0,1407"
"201,9000";"3,3650";"18,2408";"0,1408"
"201,9500";"3,3657";"18,2408";"0,1407"
"202,0000";"3,3667";"18,2467";"0,1410"
"202,0500";"3,3676";"18,2612";"0,1407"
"202,1000";"3,3683";"18,2662";"0,1410"
"202,1500";"3,3690";"18,2658";"0,1409"
"202,2000";"3,3699";"18,2698";"0,1410"
"202,2500";"3,3710";"18,2823";"0,1410"
"202,3000";"3,3717";"18,2903";"0,1411"
"202,3500";"3,3724";"18,2902";"0,1411"
"202,4000";"3,3733";"18,2937";"0,1411"
"202,4500";"3,3744";"18,3076";"0,1413"
"202,5000";"3,3752";"18,3185";"0,1412"
"202,5500";"3,3758";"18,3185";"0,1413"
"202,6000";"3,3767";"18,3193";"0,1414"
"202,6500";"3,3777";"18,3303";"0,1415"
"202,7000";"3,3785";"18,3413";"0,1418"
"202,7500";"3,3792";"18,3423";"0,1416"
"202,8000";"3,3800";"18,3430";"0,1417"
"202,8500";"3,3810";"18,3523";"0,1414"
"202,9000";"3,3819";"18,3652";"0,1419"
"202,9500";"3,3826";"18,3675";"0,1417"
"203,0000";"3,3832";"18,3658";"0,1419"
"203,0500";"3,3842";"18,3718";"0,1417"
"203,1000";"3,3851";"18,3845";"0,1419"
"203,1500";"3,3859";"18,3901";"0,1421"
"203,2000";"3,3865";"18,3892";"0,1419"
"203,2500";"3,3874";"18,3922";"0,1421"
"203,3000";"3,3884";"18,4052";"0,1419"
"203,3500";"3,3892";"18,4159";"0,1425"
"203,4000";"3,3899";"18,4161";"0,1421"
"203,4500";"3,3907";"18,4177";"0,1422"
"203,5000";"3,3918";"18,4290";"0,1426"
"203,5500";"3,3926";"18,4399";"0,1422"
"203,6000";"3,3933";"18,4398";"0,1426"
"203,6500";"3,3940";"18,4396";"0,1423"
"203,7000";"3,3951";"18,4496";"0,1426"
"203,7500";"3,3960";"18,4648";"0,1425"
