Tabela Resultados 1
;Operador ;Diâmetro;Comprimento;Comprimento final
;;(mm);(mm);(mm)
3;"Operador ";"8,40";"50,00";"58,90"
Tempo;Deslocamento;Força;Deformação à tração (Extensômetro)
(s);(mm);(kN);(%)
"214,8500";"3,5807";"9,7828";"0,2430"
"214,9000";"3,5817";"9,7891";"0,2434"
"214,9500";"3,5826";"9,7973";"0,2433"
"215,0000";"3,5833";"9,7987";"0,2436"
"215,0500";"3,5841";"9,7984";"0,2434"
"215,1000";"3,5851";"9,8040";"0,2435"
"215,1500";"3,5860";"9,8124";"0,2438"
"215,2000";"3,5867";"9,8143";"0,2438"
"215,2500";"3,5874";"9,8135";"0,2438"
"215,3000";"3,5884";"9,8166";"0,2439"
"215,3500";"3,5893";"9,8255";"0,2443"
"215,4000";"3,5900";"9,8282";"0,2441"
"215,4500";"3,5907";"9,8280";"0,2443"
"215,5000";"3,5916";"9,8310";"0,2442"
"215,5500";"3,5927";"9,8391";"0,2447"
"215,6000";"3,5934";"9,8443";"0,2446"
"215,6500";"3,5941";"9,8441";"0,2449"
"215,7000";"3,5949";"9,8451";"0,2446"
"215,7500";"3,5959";"9,8520";"0,2450"
"215,8000";"3,5967";"9,8591";"0,2449"
"215,8500";"3,5974";"9,8587";"0,2451"
"215,9000";"3,5981";"9,8588";"0,2450"
"215,9500";"3,5992";"9,8653";"0,2452"
"216,0000";"3,6001";"9,8743";"0,2455"
"216,0500";"3,6008";"9,8755";"0,2454"
"216,1000";"3,6015";"9,8737";"0,2456"
"216,1500";"3,6025";"9,8786";"0,2456"
"216,2000";"3,6034";"9,8866";"0,2458"
"216,2500";"3,6041";"9,8896";"0,2458"
"216,3000";"3,6048";"9,8892";"0,2460"
"216,3500";"3,6058";"9,8926";"0,2458"
"216,4000";"3,6068";"9,9019";"0,2464"
"216,4500";"3,6075";"9,9055";"0,2460"
"216,5000";"3,6082";"9,9049";"0,2465"
"216,5500";"3,6090";"9,9073";"0,2464"
"216,6000";"3,6101";"9,9152";"0,2467"
"216,6500";"3,6109";"9,9213";"0,2469"
"216,7000";"3,6115";"9,9207";"0,2466"
"216,7500";"3,6124";"9,9226";"0,2466"
"216,8000";"3,6134";"9,9300";"0,2471"
"216,8500";"3,6143";"9,9371";"0,2472"
"216,9000";"3,6149";"9,9376";"0,2468"
"216,9500";"3,6157";"9,9380";"0,2474"
"217,0000";"3,6167";"9,9440";"0,2473"
"217,0500";"3,6176";"9,9517";"0,2476"
"217,1000";"3,6183";"9,9530";"0,2475"
"217,1500";"3,6190";"9,9528";"0,2475"
"217,2000";"3,6201";"9,9574";"0,2477"
"217,2500";"3,6210";"9,9665";"0,2480"
"217,3000";"3,6217";"9,9692";"0,2478"
"217,3500";"3,6224";"9,9687";"0,2480"
"217,4000";"3,6234";"9,9722";"0,2481"
"217,4500";"3,6243";"9,9804";"0,2481"
"217,5000";"3,6250";"9,9840";"0,2487"
"217,5500";"3,6257";"9,9836";"0,2482"
"217,6000";"3,6266";"9,9850";"0,2485"
"217,6500";"3,6276";"9,9917";"0,2485"
"217,7000";"3,6284";"9,9984";"0,2488"
"217,7500";"3,6291";"9,9986";"0,2488"
"217,8000";"3,6299";"10,0000";"0,2489"
"217,8500";"3,6309";"10,0066";"0,2486"
"217,9000";"3,6317";"10,0143";"0,2492"
"217,9500";"3,6324";"10,0143";"0,2488"
"218,0000";"3,6331";"10,0143";"0,2492"
"218,0500";"3,6342";"10,0194";"0,2493"
"218,1000";"3,6350";"10,0274";"0,2492"
"218,1500";"3,6358";"10,0304";"0,2497"
"218,2000";"3,6365";"10,0299";"0,2491"
"218,2500";"3,6375";"10,0331";"0,2499"
"218,3000";"3,6385";"10,0418";"0,2500"
"218,3500";"3,6391";"10,0457";"0,2499"
"218,4000";"3,6399";"10,0453";"0,2498"
"218,4500";"3,6408";"10,0479";"0,2503"
"218,5000";"3,6418";"10,0562";"0,2500"
"218,5500";"3,6425";"10,0613";"0,2505"
"218,6000";"3,6432";"10,0610";"0,2504"
"218,6500";"3,6440";"10,0626";"0,2503"
"218,7000";"3,6451";"10,0695";"0,2508"
"218,7500";"3,6459";"10,0768";"0,2507"
"218,8000";"3,6466";"10,0770";"0,2509"
"218,8500";"3,6474";"10,0782";"0,2509"
"218,9000";"3,6484";"10,0837";"0,2509"
"218,9500";"3,6493";"10,0918";"0,2514"
"219,0000";"3,6499";"10,0932";"0,2513"
"219,0500";"3,6507";"10,0932";"0,2509"
"219,1000";"3,6517";"10,0978";"0,2519"
"219,1500";"3,6527";"10,1058";"0,2513"
"219,2000";"3,6534";"10,1085";"0,2517"
"219,2500";"3,6540";"10,1086";"0,2517"
"219,3000";"3,6550";"10,1121";"0,2516"
"219,3500";"3,6560";"10,1200";"0,2520"
"219,4000";"3,6567";"10,1235";"0,2520"
"219,4500";"3,6574";"10,1234";"0,2519"
"219,5000";"3,6583";"10,1256";"0,2524"
"219,5500";"3,6593";"10,1330";"0,2522"
"219,6000";"3,6600";"10,1391";"0,2523"
"219,6500";"3,6607";"10,1394";"0,2530"
"219,7000";"3,6615";"10,1407";"0,2521"
"219,7500";"3,6626";"10,1472";"0,2528"
"219,8000";"3,6634";"10,1534";"0,2527"
"219,8500";"3,6640";"10,1542";"0,2528"
"219,9000";"3,6648";"10,1544";"0,2527"
"219,9500";"3,6658";"10,1589";"0,2530"
"220,0000";"3,6667";"10,1676";"0,2530"
"220,0500";"3,6675";"10,1713";"0,2533"
"220,1000";"3,6682";"10,1711";"0,2528"
"220,1500";"3,6691";"10,1742";"0,2535"
"220,2000";"3,6701";"10,1817";"0,2535"
"220,2500";"3,6708";"10,1854";"0,2535"
"220,3000";"3,6715";"10,1854";"0,2539"
"220,3500";"3,6724";"10,1881";"0,2534"
"220,4000";"3,6735";"10,1963";"0,2541"
"220,4500";"3,6742";"10,2013";"0,2539"
"220,5000";"3,6749";"10,2022";"0,2542"
"220,5500";"3,6758";"10,2049";"0,2543"
"220,6000";"3,6769";"10,2126";"0,2544"
"220,6500";"3,6776";"10,2184";"0,2544"
"220,7000";"3,6783";"10,2186";"0,2547"
"220,7500";"3,6791";"10,2191";"0,2544"
"220,8000";"3,6801";"10,2257";"0,2547"
"220,8500";"3,6810";"10,2329";"0,2549"
"220,9000";"3,6816";"10,2343";"0,2548"
"220,9500";"3,6824";"10,2343";"0,2549"
"221,0000";"3,6834";"10,2390";"0,2550"
"221,0500";"3,6843";"10,2476";"0,2554"
"221,1000";"3,6850";"10,2501";"0,2554"
"221,1500";"3,6857";"10,2495";"0,2554"
"221,2000";"3,6866";"10,2526";"0,2553"
"221,2500";"3,6876";"10,2609";"0,2559"
"221,3000";"3,6884";"10,2653";"0,2556"
"221,3500";"3,6890";"10,2642";"0,2559"
"221,4000";"3,6898";"10,2664";"0,2556"
"221,4500";"3,6909";"10,2748";"0,2559"
"221,5000";"3,6917";"10,2807";"0,2561"
"221,5500";"3,6924";"10,2814";"0,2560"
"221,6000";"3,6932";"10,2826";"0,2559"
"221,6500";"3,6942";"10,2886";"0,2563"
"221,7000";"3,6951";"10,2962";"0,2565"
"221,7500";"3,6957";"10,2967";"0,2565"
"221,8000";"3,6965";"10,2966";"0,2565"
"221,8500";"3,6975";"10,3019";"0,2565"
"221,9000";"3,6984";"10,3107";"0,2571"
"221,9500";"3,6991";"10,3135";"0,2569"
"222,0000";"3,6998";"10,3130";"0,2570"
"222,0500";"3,7008";"10,3169";"0,2570"
"222,1000";"3,7017";"10,3255";"0,2572"
"222,1500";"3,7025";"10,3293";"0,2573"
"222,2000";"3,7031";"10,3283";"0,2575"
"222,2500";"3,7041";"10,3302";"0,2572"
"222,3000";"3,7051";"10,3392";"0,2579"
"222,3500";"3,7058";"10,3440";"0,2578"
"222,4000";"3,7065";"10,3440";"0,2577"
"222,4500";"3,7074";"10,3458";"0,2580"
"222,5000";"3,7085";"10,3542";"0,2581"
"222,5500";"3,7092";"10,3602";"0,2584"
"222,6000";"3,7099";"10,3608";"0,2583"
"222,6500";"3,7108";"10,3615";"0,2583"
"222,7000";"3,7118";"10,3685";"0,2582"
"222,7500";"3,7126";"10,3762";"0,2589"
"222,8000";"3,7133";"10,3760";"0,2585"
"222,8500";"3,7141";"10,3764";"0,2588"
"222,9000";"3,7151";"10,3822";"0,2589"
"222,9500";"3,7160";"10,3903";"0,2590"
"223,0000";"3,7166";"10,3918";"0,2592"
"223,0500";"3,7174";"10,3913";"0,2591"
"223,1000";"3,7183";"10,3953";"0,2590"
"223,1500";"3,7193";"10,4040";"0,2595"
"223,2000";"3,7200";"10,4070";"0,2593"
"223,2500";"3,7207";"10,4062";"0,2595"
"223,3000";"3,7215";"10,4091";"0,2596"
"223,3500";"3,7226";"10,4172";"0,2596"
"223,4000";"3,7234";"10,4233";"0,2601"
"223,4500";"3,7240";"10,4233";"0,2598"
"223,5000";"3,7248";"10,4241";"0,2599"
"223,5500";"3,7259";"10,4311";"0,2601"
"223,6000";"3,7267";"10,4382";"0,2605"
"223,6500";"3,7273";"10,4387";"0,2601"
"223,7000";"3,7282";"10,4389";"0,2604"
"223,7500";"3,7292";"10,4449";"0,2603"
"223,8000";"3,7301";"10,4538";"0,2607"
"223,8500";"3,7307";"10,4554";"0,2607"
"223,9000";"3,7315";"10,4554";"0,2606"
"223,9500";"3,7325";"10,4601";"0,2611"
"224,0000";"3,7334";"10,4689";"0,2610"
"224,0500";"3,7341";"10,4710";"0,2611"
"224,1000";"3,7348";"10,4710";"0,2612"
"224,1500";"3,7358";"10,4733";"0,2613"
"224,2000";"3,7368";"10,4821";"0,2614"
"224,2500";"3,7375";"10,4872";"0,2624"
"224,3000";"3,7382";"10,4869";"0,2617"
"224,3500";"3,7391";"10,4891";"0,2625"
"224,4000";"3,7402";"10,4982";"0,2622"
"224,4500";"3,7409";"10,5025";"0,2622"
"224,5000";"3,7415";"10,5015";"0,2625"
"224,5500";"3,7424";"10,5032";"0,2625"
"224,6000";"3,7435";"10,5111";"0,2625"
"224,6500";"3,7443";"10,5181";"0,2632"
"224,7000";"3,7450";"10,5183";"0,2627"
"224,7500";"3,7457";"10,5192";"0,2627"
"224,8000";"3,7468";"10,5261";"0,2633"
"224,8500";"3,7476";"10,5340";"0,2629"
"224,9000";"3,7483";"10,5347";"0,2636"
"224,9500";"3,7490";"10,5336";"0,2631"
"225,0000";"3,7501";"10,5388";"0,2634"
"225,0500";"3,7510";"10,5473";"0,2636"
"225,1000";"3,7516";"10,5491";"0,2635"
"225,1500";"3,7523";"10,5481";"0,2636"
"225,2000";"3,7533";"10,5517";"0,2641"
"225,2500";"3,7543";"10,5612";"0,2639"
"225,3000";"3,7550";"10,5655";"0,2642"
"225,3500";"3,7557";"10,5644";"0,2640"
"225,4000";"3,7565";"10,5658";"0,2641"
"225,4500";"3,7576";"10,5741";"0,2644"
"225,5000";"3,7583";"10,5808";"0,2645"
"225,5500";"3,7590";"10,5805";"0,2644"
"225,6000";"3,7598";"10,5811";"0,2646"
"225,6500";"3,7609";"10,5887";"0,2646"
"225,7000";"3,7618";"10,5969";"0,2647"
"225,7500";"3,7624";"10,5973";"0,2650"
"225,8000";"3,7632";"10,5975";"0,2647"
"225,8500";"3,7642";"10,6031";"0,2654"
"225,9000";"3,7651";"10,6120";"0,2653"
"225,9500";"3,7658";"10,6127";"0,2653"
"226,0000";"3,7665";"10,6121";"0,2654"
"226,0500";"3,7676";"10,6168";"0,2653"
"226,1000";"3,7685";"10,6266";"0,2654"
"226,1500";"3,7692";"10,6295";"0,2658"
"226,2000";"3,7699";"10,6283";"0,2655"
"226,2500";"3,7708";"10,6317";"0,2660"
"226,3000";"3,7718";"10,6402";"0,2663"
"226,3500";"3,7725";"10,6449";"0,2661"
"226,4000";"3,7732";"10,6442";"0,2664"
"226,4500";"3,7741";"10,6455";"0,2662"
"226,5000";"3,7752";"10,6537";"0,2666"
"226,5500";"3,7759";"10,6609";"0,2665"
"226,6000";"3,7766";"10,6605";"0,2667"
"226,6500";"3,7774";"10,6612";"0,2664"
"226,7000";"3,7785";"10,6678";"0,2670"
"226,7500";"3,7793";"10,6753";"0,2669"
"226,8000";"3,7799";"10,6754";"0,2673"
"226,8500";"3,7807";"10,6750";"0,2669"
"226,9000";"3,7817";"10,6806";"0,2671"
"226,9500";"3,7826";"10,6893";"0,2671"
"227,0000";"3,7833";"10,6914";"0,2675"
"227,0500";"3,7840";"10,6917";"0,2675"
"227,1000";"3,7850";"10,6958";"0,2673"
"227,1500";"3,7860";"10,7049";"0,2681"
"227,2000";"3,7866";"10,7077";"0,2678"
"227,2500";"3,7873";"10,7066";"0,2680"
"227,3000";"3,7882";"10,7088";"0,2678"
"227,3500";"3,7892";"10,7172";"0,2680"
"227,4000";"3,7900";"10,7237";"0,2682"
"227,4500";"3,7907";"10,7236";"0,2685"
"227,5000";"3,7915";"10,7252";"0,2679"
"227,5500";"3,7926";"10,7325";"0,2686"
"227,6000";"3,7934";"10,7394";"0,2685"
"227,6500";"3,7940";"10,7400";"0,2685"
"227,7000";"3,7948";"10,7400";"0,2690"
"227,7500";"3,7959";"10,7469";"0,2687"
"227,8000";"3,7967";"10,7552";"0,2693"
"227,8500";"3,7974";"10,7557";"0,2693"
"227,9000";"3,7982";"10,7566";"0,2691"
"227,9500";"3,7992";"10,7619";"0,2691"
"228,0000";"3,8001";"10,7701";"0,2697"
"228,0500";"3,8008";"10,7726";"0,2693"
"228,1000";"3,8016";"10,7724";"0,2699"
"228,1500";"3,8026";"10,7764";"0,2694"
"228,2000";"3,8035";"10,7850";"0,2700"
"228,2500";"3,8042";"10,7883";"0,2701"
"228,3000";"3,8049";"10,7880";"0,2699"
"228,3500";"3,8058";"10,7908";"0,2702"
"228,4000";"3,8068";"10,7994";"0,2701"
"228,4500";"3,8076";"10,8041";"0,2704"
"228,5000";"3,8082";"10,8041";"0,2703"
"228,5500";"3,8091";"10,8050";"0,2704"
"228,6000";"3,8102";"10,8128";"0,2704"
"228,6500";"3,8109";"10,8197";"0,2710"
"228,7000";"3,8115";"10,8196";"0,2706"
"228,7500";"3,8123";"10,8198";"0,2708"
"228,8000";"3,8134";"10,8252";"0,2708"
"228,8500";"3,8142";"10,8337";"0,2709"
"228,9000";"3,8149";"10,8353";"0,2712"
"228,9500";"3,8157";"10,8353";"0,2712"
"229,0000";"3,8167";"10,8402";"0,2712"
"229,0500";"3,8176";"10,8486";"0,2715"
"229,1000";"3,8183";"10,8519";"0,2717"
"229,1500";"3,8190";"10,8514";"0,2716"
"229,2000";"3,8199";"10,8547";"0,2718"
"229,2500";"3,8210";"10,8629";"0,2717"
"229,3000";"3,8217";"10,8684";"0,2723"
"229,3500";"3,8224";"10,8681";"0,2720"
"229,4000";"3,8232";"10,8706";"0,2722"
"229,4500";"3,8243";"10,8778";"0,2723"
"229,5000";"3,8250";"10,8833";"0,2723"
"229,5500";"3,8257";"10,8833";"0,2726"
"229,6000";"3,8265";"10,8845";"0,2728"
"229,6500";"3,8275";"10,8913";"0,2722"
"229,7000";"3,8284";"10,8987";"0,2733"
"229,7500";"3,8291";"10,9001";"0,2728"
"229,8000";"3,8298";"10,9011";"0,2729"
"229,8500";"3,8309";"10,9069";"0,2735"
"229,9000";"3,8318";"10,9152";"0,2733"
"229,9500";"3,8325";"10,9175";"0,2737"
"230,0000";"3,8332";"10,9170";"0,2738"
"230,0500";"3,8342";"10,9208";"0,2735"
"230,1000";"3,8352";"10,9282";"0,2742"
"230,1500";"3,8358";"10,9321";"0,2741"
"230,2000";"3,8366";"10,9324";"0,2738"
"230,2500";"3,8375";"10,9353";"0,2745"
"230,3000";"3,8385";"10,9440";"0,2740"
"230,3500";"3,8393";"10,9487";"0,2746"
"230,4000";"3,8399";"10,9482";"0,2746"
"230,4500";"3,8408";"10,9500";"0,2742"
"230,5000";"3,8418";"10,9573";"0,2748"
"230,5500";"3,8426";"10,9634";"0,2749"
"230,6000";"3,8432";"10,9632";"0,2747"
"230,6500";"3,8440";"10,9635";"0,2753"
"230,7000";"3,8450";"10,9696";"0,2751"
"230,7500";"3,8459";"10,9784";"0,2751"
"230,8000";"3,8466";"10,9804";"0,2757"
"230,8500";"3,8473";"10,9806";"0,2752"
"230,9000";"3,8483";"10,9852";"0,2758"
"230,9500";"3,8492";"10,9933";"0,2756"
"231,0000";"3,8499";"10,9960";"0,2756"
"231,0500";"3,8506";"10,9953";"0,2758"
"231,1000";"3,8516";"10,9986";"0,2758"
"231,1500";"3,8526";"11,0072";"0,2759"
"231,2000";"3,8533";"11,0132";"0,2763"
"231,2500";"3,8540";"11,0133";"0,2759"
"231,3000";"3,8549";"11,0148";"0,2765"
"231,3500";"3,8560";"11,0226";"0,2764"
"231,4000";"3,8567";"11,0286";"0,2763"
"231,4500";"3,8574";"11,0294";"0,2770"
"231,5000";"3,8582";"11,0307";"0,2764"
"231,5500";"3,8593";"11,0370";"0,2770"
"231,6000";"3,8601";"11,0446";"0,2770"
"231,6500";"3,8608";"11,0458";"0,2769"
"231,7000";"3,8615";"11,0469";"0,2770"
"231,7500";"3,8626";"11,0522";"0,2776"
"231,8000";"3,8635";"11,0604";"0,2771"
"231,8500";"3,8641";"11,0621";"0,2779"
"231,9000";"3,8649";"11,0616";"0,2775"
"231,9500";"3,8658";"11,0662";"0,2778"
"232,0000";"3,8668";"11,0750";"0,2784"
"232,0500";"3,8675";"11,0786";"0,2781"
"232,1000";"3,8683";"11,0784";"0,2784"
"232,1500";"3,8692";"11,0817";"0,2783"
"232,2000";"3,8702";"11,0895";"0,2782"
"232,2500";"3,8709";"11,0943";"0,2789"
"232,3000";"3,8716";"11,0940";"0,2787"
"232,3500";"3,8724";"11,0958";"0,2785"
"232,4000";"3,8735";"11,1031";"0,2795"
"232,4500";"3,8743";"11,1096";"0,2785"
"232,5000";"3,8749";"11,1091";"0,2794"
"232,5500";"3,8757";"11,1091";"0,2792"
"232,6000";"3,8767";"11,1156";"0,2789"
"232,6500";"3,8776";"11,1240";"0,2798"
"232,7000";"3,8783";"11,1255";"0,2793"
"232,7500";"3,8790";"11,1250";"0,2794"
"232,8000";"3,8800";"11,1290";"0,2800"
"232,8500";"3,8809";"11,1381";"0,2794"
"232,9000";"3,8815";"11,1404";"0,2799"
"232,9500";"3,8823";"11,1399";"0,2802"
"233,0000";"3,8832";"11,1432";"0,2795"
"233,0500";"3,8842";"11,1522";"0,2807"
"233,1000";"3,8850";"11,1577";"0,2804"
"233,1500";"3,8856";"11,1577";"0,2804"
"233,2000";"3,8865";"11,1593";"0,2806"
"233,2500";"3,8875";"11,1670";"0,2805"
"233,3000";"3,8883";"11,1734";"0,2806"
"233,3500";"3,8890";"11,1735";"0,2810"
"233,4000";"3,8898";"11,1745";"0,2806"
"233,4500";"3,8909";"11,1815";"0,2811"
"233,5000";"3,8917";"11,1892";"0,2813"
"233,5500";"3,8924";"11,1908";"0,2812"
"233,6000";"3,8932";"11,1917";"0,2815"
"233,6500";"3,8943";"11,1980";"0,2814"
"233,7000";"3,8951";"11,2058";"0,2817"
"233,7500";"3,8958";"11,2075";"0,2817"
"233,8000";"3,8965";"11,2073";"0,2817"
"233,8500";"3,8975";"11,2118";"0,2815"
"233,9000";"3,8985";"11,2202";"0,2822"
"233,9500";"3,8992";"11,2233";"0,2818"
"234,0000";"3,8999";"11,2232";"0,2824"
"234,0500";"3,9008";"11,2265";"0,2820"
"234,1000";"3,9018";"11,2352";"0,2824"
"234,1500";"3,9025";"11,2395";"0,2827"
"234,2000";"3,9032";"11,2390";"0,2824"
"234,2500";"3,9040";"11,2405";"0,2826"
"234,3000";"3,9051";"11,2488";"0,2827"
"234,3500";"3,9058";"11,2549";"0,2829"
"234,4000";"3,9065";"11,2545";"0,2830"
"234,4500";"3,9073";"11,2550";"0,2830"
"234,5000";"3,9084";"11,2626";"0,2831"
"234,5500";"3,9093";"11,2709";"0,2834"
"234,6000";"3,9099";"11,2720";"0,2831"
"234,6500";"3,9107";"11,2707";"0,2837"
"234,7000";"3,9117";"11,2761";"0,2832"
"234,7500";"3,9126";"11,2849";"0,2839"
"234,8000";"3,9132";"11,2866";"0,2839"
"234,8500";"3,9140";"11,2860";"0,2838"
"234,9000";"3,9149";"11,2905";"0,2839"
"234,9500";"3,9159";"11,3000";"0,2844"
"235,0000";"3,9167";"11,3039";"0,2840"
"235,0500";"3,9173";"11,3028";"0,2844"
"235,1000";"3,9182";"11,3055";"0,2842"
"235,1500";"3,9193";"11,3141";"0,2844"
"235,2000";"3,9200";"11,3199";"0,2849"
"235,2500";"3,9207";"11,3197";"0,2845"
"235,3000";"3,9215";"11,3207";"0,2848"
"235,3500";"3,9226";"11,3286";"0,2851"
"235,4000";"3,9234";"11,3358";"0,2851"
"235,4500";"3,9240";"11,3363";"0,2851"
"235,5000";"3,9249";"11,3374";"0,2854"
"235,5500";"3,9260";"11,3441";"0,2850"
"235,6000";"3,9268";"11,3520";"0,2857"
"235,6500";"3,9275";"11,3528";"0,2853"
"235,7000";"3,9282";"11,3529";"0,2856"
"235,7500";"3,9293";"11,3580";"0,2857"
"235,8000";"3,9301";"11,3671";"0,2858"
"235,8500";"3,9308";"11,3694";"0,2858"
"235,9000";"3,9315";"11,3692";"0,2862"
"235,9500";"3,9326";"11,3732";"0,2859"
"236,0000";"3,9335";"11,3821";"0,2865"
"236,0500";"3,9342";"11,3857";"0,2862"
"236,1000";"3,9348";"11,3846";"0,2863"
"236,1500";"3,9358";"11,3866";"0,2866"
"236,2000";"3,9368";"11,3950";"0,2864"
"236,2500";"3,9375";"11,4005";"0,2871"
"236,3000";"3,9382";"11,3995";"0,2866"
"236,3500";"3,9390";"11,4009";"0,2869"
"236,4000";"3,9401";"11,4097";"0,2870"
"236,4500";"3,9409";"11,4168";"0,2875"
"236,5000";"3,9415";"11,4169";"0,2871"
"236,5500";"3,9423";"11,4169";"0,2876"
"236,6000";"3,9434";"11,4231";"0,2870"
"236,6500";"3,9442";"11,4313";"0,2877"
"236,7000";"3,9449";"11,4329";"0,2877"
"236,7500";"3,9456";"11,4329";"0,2875"
"236,8000";"3,9467";"11,4377";"0,2879"
"236,8500";"3,9476";"11,4474";"0,2880"
"236,9000";"3,9483";"11,4497";"0,2884"
"236,9500";"3,9490";"11,4485";"0,2883"
"237,0000";"3,9500";"11,4525";"0,2880"
"237,0500";"3,9510";"11,4617";"0,2884"
"237,1000";"3,9517";"11,4658";"0,2890"
"237,1500";"3,9523";"11,4646";"0,2883"
"237,2000";"3,9533";"11,4666";"0,2887"
"237,2500";"3,9543";"11,4754";"0,2889"
"237,3000";"3,9551";"11,4818";"0,2889"
"237,3500";"3,9557";"11,4814";"0,2890"
"237,4000";"3,9566";"11,4830";"0,2891"
"237,4500";"3,9576";"11,4901";"0,2893"
"237,5000";"3,9584";"11,4972";"0,2894"
"237,5500";"3,9591";"11,4974";"0,2891"
"237,6000";"3,9599";"11,4981";"0,2896"
"237,6500";"3,9610";"11,5042";"0,2897"
"237,7000";"3,9618";"11,5129";"0,2897"
"237,7500";"3,9625";"11,5138";"0,2900"
"237,8000";"3,9632";"11,5138";"0,2896"
"237,8500";"3,9643";"11,5186";"0,2904"
"237,9000";"3,9652";"11,5278";"0,2901"
"237,9500";"3,9659";"11,5299";"0,2904"
"238,0000";"3,9665";"11,5290";"0,2902"
"238,0500";"3,9675";"11,5317";"0,2904"
"238,1000";"3,9685";"11,5406";"0,2905"
"238,1500";"3,9692";"11,5451";"0,2908"
"238,2000";"3,9699";"11,5450";"0,2905"
"238,2500";"3,9707";"11,5471";"0,2907"
"238,3000";"3,9718";"11,5554";"0,2911"
"238,3500";"3,9725";"11,5609";"0,2908"
"238,4000";"3,9732";"11,5606";"0,2914"
"238,4500";"3,9739";"11,5607";"0,2909"
"238,5000";"3,9750";"11,5670";"0,2912"
"238,5500";"3,9758";"11,5760";"0,2916"
"238,6000";"3,9765";"11,5774";"0,2917"
"238,6500";"3,9773";"11,5778";"0,2914"
"238,7000";"3,9784";"11,5834";"0,2917"
"238,7500";"3,9793";"11,5924";"0,2917"
"238,8000";"3,9799";"11,5940";"0,2921"
"238,8500";"3,9806";"11,5937";"0,2921"
"238,9000";"3,9816";"11,5976";"0,2920"
"238,9500";"3,9826";"11,6074";"0,2924"
"239,0000";"3,9833";"11,6109";"0,2923"
"239,0500";"3,9840";"11,6104";"0,2925"
"239,1000";"3,9850";"11,6128";"0,2924"
"239,1500";"3,9860";"11,6221";"0,2927"
"239,2000";"3,9867";"11,6272";"0,2928"
"239,2500";"3,9874";"11,6268";"0,2930"
"239,3000";"3,9883";"11,6290";"0,2926"
"239,3500";"3,9893";"11,6363";"0,2931"
"239,4000";"3,9901";"11,6428";"0,2931"
"239,4500";"3,9907";"11,6423";"0,2932"
"239,5000";"3,9915";"11,6427";"0,2935"
"239,5500";"3,9926";"11,6499";"0,2934"
"239,6000";"3,9935";"11,6580";"0,2936"
"239,6500";"3,9941";"11,6587";"0,2936"
"239,7000";"3,9949";"11,6592";"0,2938"
"239,7500";"3,9959";"11,6650";"0,2939"
"239,8000";"3,9968";"11,6734";"0,2942"
"239,8500";"3,9975";"11,6748";"0,2941"
"239,9000";"3,9981";"11,6742";"0,2942"
"239,9500";"3,9991";"11,6775";"0,2942"
"240,0000";"4,0001";"11,6860";"0,2946"
"240,0500";"4,0008";"11,6906";"0,2944"
"240,1000";"4,0015";"11,6907";"0,2946"
"240,1500";"4,0024";"11,6940";"0,2944"
"240,2000";"4,0035";"11,7022";"0,2947"
"240,2500";"4,0042";"11,7073";"0,2949"
"240,3000";"4,0048";"11,7065";"0,2949"
"240,3500";"4,0057";"11,7076";"0,2948"
"240,4000";"4,0067";"11,7152";"0,2952"
"240,4500";"4,0075";"11,7220";"0,2955"
"240,5000";"4,0082";"11,7235";"0,2952"
"240,5500";"4,0090";"11,7239";"0,2956"
"240,6000";"4,0100";"11,7303";"0,2955"
"240,6500";"4,0109";"11,7380";"0,2959"
"240,7000";"4,0116";"11,7399";"0,2957"
"240,7500";"4,0123";"11,7404";"0,2959"
"240,8000";"4,0133";"11,7449";"0,2961"
"240,8500";"4,0143";"11,7532";"0,2962"
"240,9000";"4,0149";"11,7571";"0,2961"
"240,9500";"4,0157";"11,7566";"0,2966"
"241,0000";"4,0166";"11,7603";"0,2960"
"241,0500";"4,0176";"11,7695";"0,2967"
"241,1000";"4,0184";"11,7740";"0,2970"
"241,1500";"4,0191";"11,7739";"0,2966"
"241,2000";"4,0199";"11,7748";"0,2971"
"241,2500";"4,0210";"11,7835";"0,2970"
"241,3000";"4,0218";"11,7890";"0,2972"
"241,3500";"4,0224";"11,7894";"0,2972"
"241,4000";"4,0233";"11,7902";"0,2973"
"241,4500";"4,0243";"11,7976";"0,2970"
"241,5000";"4,0251";"11,8047";"0,2977"
"241,5500";"4,0258";"11,8055";"0,2972"
"241,6000";"4,0265";"11,8060";"0,2979"
"241,6500";"4,0275";"11,8111";"0,2978"
"241,7000";"4,0284";"11,8193";"0,2979"
"241,7500";"4,0291";"11,8213";"0,2981"
"241,8000";"4,0298";"11,8204";"0,2980"
"241,8500";"4,0308";"11,8244";"0,2979"
"241,9000";"4,0317";"11,8330";"0,2985"
"241,9500";"4,0325";"11,8372";"0,2982"
"242,0000";"4,0332";"11,8378";"0,2985"
"242,0500";"4,0341";"11,8404";"0,2989"
"242,1000";"4,0351";"11,8483";"0,2985"
"242,1500";"4,0358";"11,8534";"0,2991"
"242,2000";"4,0365";"11,8532";"0,2988"
"242,2500";"4,0373";"11,8547";"0,2989"
"242,3000";"4,0384";"11,8620";"0,2991"
"242,3500";"4,0392";"11,8700";"0,2993"
"242,4000";"4,0399";"11,8711";"0,2992"
"242,4500";"4,0407";"11,8718";"0,2994"
"242,5000";"4,0417";"11,8780";"0,2994"
"242,5500";"4,0426";"11,8857";"0,2997"
