Tabela Resultados 1
;Operador ;Diâmetro;Comprimento;Comprimento final
;;(mm);(mm);(mm)
2;"Operador ";"8,30";"50,00";"65,10"
Tempo;Deslocamento;Força;Deformação à tração (Extensômetro)
(s);(mm);(kN);(%)
"73,6000";"1,2269";"4,8456";"0,0343"
"73,6500";"1,2276";"4,8512";"0,0346"
"73,7000";"1,2283";"4,8496";"0,0346"
"73,7500";"1,2292";"4,8512";"0,0346"
"73,8000";"1,2302";"4,8614";"0,0345"
"73,8500";"1,2310";"4,8681";"0,0349"
"73,9000";"1,2317";"4,8661";"0,0346"
"73,9500";"1,2325";"4,8656";"0,0346"
"74,0000";"1,2335";"4,8731";"0,0348"
"74,0500";"1,2344";"4,8824";"0,0349"
"74,1000";"1,2350";"4,8821";"0,0350"
"74,1500";"1,2358";"4,8810";"0,0347"
"74,2000";"1,2368";"4,8871";"0,0349"
"74,2500";"1,2377";"4,8977";"0,0348"
"74,3000";"1,2384";"4,8990";"0,0350"
"74,3500";"1,2391";"4,8966";"0,0351"
"74,4000";"1,2401";"4,9014";"0,0350"
"74,4500";"1,2411";"4,9116";"0,0352"
"74,5000";"1,2418";"4,9139";"0,0350"
"74,5500";"1,2424";"4,9112";"0,0350"
"74,6000";"1,2433";"4,9131";"0,0351"
"74,6500";"1,2443";"4,9232";"0,0352"
"74,7000";"1,2451";"4,9300";"0,0354"
"74,7500";"1,2458";"4,9289";"0,0352"
"74,8000";"1,2466";"4,9296";"0,0353"
"74,8500";"1,2476";"4,9375";"0,0353"
"74,9000";"1,2485";"4,9449";"0,0353"
"74,9500";"1,2491";"4,9443";"0,0354"
"75,0000";"1,2499";"4,9430";"0,0355"
"75,0500";"1,2509";"4,9492";"0,0355"
"75,1000";"1,2518";"4,9602";"0,0352"
"75,1500";"1,2525";"4,9622";"0,0357"
"75,2000";"1,2532";"4,9601";"0,0354"
"75,2500";"1,2542";"4,9647";"0,0355"
"75,3000";"1,2552";"4,9751";"0,0356"
"75,3500";"1,2559";"4,9780";"0,0358"
"75,4000";"1,2566";"4,9763";"0,0358"
"75,4500";"1,2575";"4,9794";"0,0358"
"75,5000";"1,2586";"4,9901";"0,0359"
"75,5500";"1,2593";"4,9955";"0,0359"
"75,6000";"1,2600";"4,9931";"0,0360"
"75,6500";"1,2609";"4,9948";"0,0359"
"75,7000";"1,2619";"5,0040";"0,0360"
"75,7500";"1,2627";"5,0110";"0,0361"
"75,8000";"1,2634";"5,0096";"0,0359"
"75,8500";"1,2641";"5,0089";"0,0361"
"75,9000";"1,2652";"5,0173";"0,0360"
"75,9500";"1,2661";"5,0262";"0,0362"
"76,0000";"1,2667";"5,0257";"0,0360"
"76,0500";"1,2674";"5,0256";"0,0361"
"76,1000";"1,2685";"5,0317";"0,0362"
"76,1500";"1,2694";"5,0411";"0,0364"
"76,2000";"1,2701";"5,0417";"0,0364"
"76,2500";"1,2708";"5,0390";"0,0361"
"76,3000";"1,2717";"5,0431";"0,0362"
"76,3500";"1,2727";"5,0543";"0,0362"
"76,4000";"1,2734";"5,0579";"0,0364"
"76,4500";"1,2741";"5,0555";"0,0364"
"76,5000";"1,2749";"5,0565";"0,0364"
"76,5500";"1,2760";"5,0677";"0,0366"
"76,6000";"1,2768";"5,0744";"0,0365"
"76,6500";"1,2775";"5,0729";"0,0365"
"76,7000";"1,2783";"5,0729";"0,0364"
"76,7500";"1,2793";"5,0805";"0,0367"
"76,8000";"1,2801";"5,0890";"0,0367"
"76,8500";"1,2808";"5,0881";"0,0364"
"76,9000";"1,2815";"5,0871";"0,0368"
"76,9500";"1,2825";"5,0940";"0,0367"
"77,0000";"1,2835";"5,1047";"0,0369"
"77,0500";"1,2841";"5,1055";"0,0368"
"77,1000";"1,2849";"5,1038";"0,0367"
"77,1500";"1,2859";"5,1086";"0,0369"
"77,2000";"1,2868";"5,1197";"0,0370"
"77,2500";"1,2876";"5,1230";"0,0372"
"77,3000";"1,2882";"5,1200";"0,0371"
"77,3500";"1,2892";"5,1233";"0,0370"
"77,4000";"1,2902";"5,1339";"0,0371"
"77,4500";"1,2909";"5,1388";"0,0372"
"77,5000";"1,2916";"5,1366";"0,0371"
"77,5500";"1,2925";"5,1386";"0,0371"
"77,6000";"1,2936";"5,1497";"0,0373"
"77,6500";"1,2943";"5,1560";"0,0372"
"77,7000";"1,2950";"5,1535";"0,0375"
"77,7500";"1,2958";"5,1547";"0,0372"
"77,8000";"1,2969";"5,1629";"0,0375"
"77,8500";"1,2977";"5,1708";"0,0376"
"77,9000";"1,2984";"5,1692";"0,0372"
"77,9500";"1,2991";"5,1684";"0,0375"
"78,0000";"1,3002";"5,1759";"0,0377"
"78,0500";"1,3011";"5,1860";"0,0376"
"78,1000";"1,3017";"5,1859";"0,0375"
"78,1500";"1,3024";"5,1838";"0,0375"
"78,2000";"1,3034";"5,1884";"0,0377"
"78,2500";"1,3044";"5,1997";"0,0376"
"78,3000";"1,3051";"5,2026";"0,0379"
"78,3500";"1,3058";"5,2001";"0,0376"
"78,4000";"1,3066";"5,2024";"0,0379"
"78,4500";"1,3077";"5,2126";"0,0378"
"78,5000";"1,3084";"5,2187";"0,0381"
"78,5500";"1,3091";"5,2166";"0,0379"
"78,6000";"1,3099";"5,2171";"0,0379"
"78,6500";"1,3110";"5,2263";"0,0383"
"78,7000";"1,3118";"5,2349";"0,0378"
"78,7500";"1,3124";"5,2339";"0,0381"
"78,8000";"1,3133";"5,2331";"0,0382"
"78,8500";"1,3143";"5,2408";"0,0380"
"78,9000";"1,3152";"5,2514";"0,0384"
"78,9500";"1,3158";"5,2515";"0,0381"
"79,0000";"1,3166";"5,2485";"0,0382"
"79,0500";"1,3175";"5,2540";"0,0383"
"79,1000";"1,3185";"5,2661";"0,0385"
"79,1500";"1,3192";"5,2676";"0,0385"
"79,2000";"1,3199";"5,2648";"0,0384"
"79,2500";"1,3209";"5,2692";"0,0384"
"79,3000";"1,3219";"5,2806";"0,0384"
"79,3500";"1,3226";"5,2848";"0,0384"
"79,4000";"1,3233";"5,2826";"0,0383"
"79,4500";"1,3242";"5,2859";"0,0388"
"79,5000";"1,3252";"5,2961";"0,0386"
"79,5500";"1,3260";"5,3003";"0,0387"
"79,6000";"1,3266";"5,2977";"0,0386"
"79,6500";"1,3275";"5,2975";"0,0386"
"79,7000";"1,3286";"5,3078";"0,0387"
"79,7500";"1,3294";"5,3168";"0,0388"
"79,8000";"1,3300";"5,3148";"0,0389"
"79,8500";"1,3308";"5,3149";"0,0387"
"79,9000";"1,3319";"5,3231";"0,0388"
"79,9500";"1,3327";"5,3329";"0,0389"
"80,0000";"1,3334";"5,3318";"0,0387"
"80,0500";"1,3341";"5,3296";"0,0390"
"80,1000";"1,3351";"5,3347";"0,0388"
"80,1500";"1,3361";"5,3454";"0,0391"
"80,2000";"1,3367";"5,3469";"0,0390"
"80,2500";"1,3373";"5,3443";"0,0392"
"80,3000";"1,3383";"5,3479";"0,0392"
"80,3500";"1,3394";"5,3609";"0,0392"
"80,4000";"1,3401";"5,3650";"0,0394"
"80,4500";"1,3407";"5,3616";"0,0391"
"80,5000";"1,3416";"5,3631";"0,0394"
"80,5500";"1,3427";"5,3743";"0,0392"
"80,6000";"1,3434";"5,3811";"0,0395"
"80,6500";"1,3441";"5,3788";"0,0394"
"80,7000";"1,3449";"5,3779";"0,0392"
"80,7500";"1,3460";"5,3873";"0,0394"
"80,8000";"1,3468";"5,3969";"0,0394"
"80,8500";"1,3475";"5,3957";"0,0396"
"80,9000";"1,3483";"5,3945";"0,0395"
"80,9500";"1,3493";"5,4020";"0,0397"
"81,0000";"1,3502";"5,4132";"0,0398"
"81,0500";"1,3508";"5,4134";"0,0395"
"81,1000";"1,3516";"5,4114";"0,0398"
"81,1500";"1,3526";"5,4168";"0,0396"
"81,2000";"1,3536";"5,4282";"0,0400"
"81,2500";"1,3543";"5,4301";"0,0399"
"81,3000";"1,3550";"5,4275";"0,0399"
"81,3500";"1,3559";"5,4307";"0,0399"
"81,4000";"1,3569";"5,4421";"0,0398"
"81,4500";"1,3577";"5,4464";"0,0400"
"81,5000";"1,3583";"5,4438";"0,0400"
"81,5500";"1,3592";"5,4456";"0,0402"
"81,6000";"1,3602";"5,4564";"0,0402"
"81,6500";"1,3610";"5,4635";"0,0402"
"81,7000";"1,3617";"5,4612";"0,0402"
"81,7500";"1,3625";"5,4611";"0,0403"
"81,8000";"1,3636";"5,4702";"0,0402"
"81,8500";"1,3644";"5,4782";"0,0403"
"81,9000";"1,3650";"5,4765";"0,0404"
"81,9500";"1,3658";"5,4750";"0,0403"
"82,0000";"1,3668";"5,4821";"0,0404"
"82,0500";"1,3677";"5,4925";"0,0405"
"82,1000";"1,3684";"5,4936";"0,0404"
"82,1500";"1,3691";"5,4918";"0,0404"
"82,2000";"1,3701";"5,4971";"0,0405"
"82,2500";"1,3711";"5,5088";"0,0408"
"82,3000";"1,3717";"5,5113";"0,0405"
"82,3500";"1,3724";"5,5080";"0,0407"
"82,4000";"1,3733";"5,5106";"0,0404"
"82,4500";"1,3744";"5,5214";"0,0408"
"82,5000";"1,3751";"5,5270";"0,0407"
"82,5500";"1,3758";"5,5250";"0,0409"
"82,6000";"1,3766";"5,5259";"0,0411"
"82,6500";"1,3777";"5,5361";"0,0410"
"82,7000";"1,3784";"5,5445";"0,0411"
"82,7500";"1,3791";"5,5423";"0,0409"
"82,8000";"1,3799";"5,5422";"0,0411"
"82,8500";"1,3810";"5,5510";"0,0409"
"82,9000";"1,3819";"5,5611";"0,0407"
"82,9500";"1,3825";"5,5609";"0,0412"
"83,0000";"1,3833";"5,5582";"0,0409"
"83,0500";"1,3843";"5,5647";"0,0413"
"83,1000";"1,3852";"5,5764";"0,0411"
"83,1500";"1,3859";"5,5775";"0,0412"
"83,2000";"1,3866";"5,5758";"0,0415"
"83,2500";"1,3876";"5,5807";"0,0413"
"83,3000";"1,3886";"5,5923";"0,0414"
"83,3500";"1,3893";"5,5946";"0,0414"
"83,4000";"1,3900";"5,5923";"0,0414"
"83,4500";"1,3909";"5,5950";"0,0414"
"83,5000";"1,3919";"5,6067";"0,0417"
"83,5500";"1,3927";"5,6107";"0,0414"
"83,6000";"1,3933";"5,6085";"0,0416"
"83,6500";"1,3942";"5,6095";"0,0415"
"83,7000";"1,3952";"5,6196";"0,0414"
"83,7500";"1,3960";"5,6274";"0,0419"
"83,8000";"1,3967";"5,6261";"0,0416"
"83,8500";"1,3975";"5,6249";"0,0419"
"83,9000";"1,3985";"5,6326";"0,0419"
"83,9500";"1,3993";"5,6420";"0,0417"
"84,0000";"1,4000";"5,6423";"0,0418"
"84,0500";"1,4007";"5,6417";"0,0418"
"84,1000";"1,4018";"5,6463";"0,0421"
"84,1500";"1,4027";"5,6569";"0,0420"
"84,2000";"1,4034";"5,6593";"0,0421"
"84,2500";"1,4041";"5,6575";"0,0419"
"84,3000";"1,4050";"5,6616";"0,0420"
"84,3500";"1,4060";"5,6722";"0,0422"
"84,4000";"1,4067";"5,6771";"0,0422"
"84,4500";"1,4074";"5,6756";"0,0423"
"84,5000";"1,4083";"5,6778";"0,0421"
"84,5500";"1,4094";"5,6879";"0,0425"
"84,6000";"1,4101";"5,6942";"0,0423"
"84,6500";"1,4108";"5,6910";"0,0423"
"84,7000";"1,4116";"5,6922";"0,0422"
"84,7500";"1,4126";"5,7010";"0,0425"
"84,8000";"1,4135";"5,7094";"0,0426"
"84,8500";"1,4142";"5,7091";"0,0425"
"84,9000";"1,4149";"5,7088";"0,0427"
"84,9500";"1,4160";"5,7159";"0,0423"
"85,0000";"1,4169";"5,7266";"0,0427"
"85,0500";"1,4176";"5,7281";"0,0424"
"85,1000";"1,4183";"5,7261";"0,0425"
"85,1500";"1,4193";"5,7309";"0,0428"
"85,2000";"1,4203";"5,7412";"0,0424"
"85,2500";"1,4209";"5,7442";"0,0429"
"85,3000";"1,4217";"5,7423";"0,0426"
"85,3500";"1,4226";"5,7454";"0,0429"
"85,4000";"1,4236";"5,7567";"0,0428"
"85,4500";"1,4243";"5,7613";"0,0432"
"85,5000";"1,4250";"5,7591";"0,0430"
"85,5500";"1,4259";"5,7607";"0,0430"
"85,6000";"1,4269";"5,7702";"0,0433"
"85,6500";"1,4277";"5,7774";"0,0429"
"85,7000";"1,4283";"5,7750";"0,0434"
"85,7500";"1,4291";"5,7741";"0,0430"
"85,8000";"1,4301";"5,7814";"0,0431"
"85,8500";"1,4310";"5,7918";"0,0432"
"85,9000";"1,4317";"5,7930";"0,0431"
"85,9500";"1,4324";"5,7924";"0,0433"
"86,0000";"1,4334";"5,7979";"0,0432"
"86,0500";"1,4343";"5,8081";"0,0434"
"86,1000";"1,4350";"5,8095";"0,0433"
"86,1500";"1,4357";"5,8076";"0,0436"
"86,2000";"1,4367";"5,8115";"0,0435"
"86,2500";"1,4377";"5,8227";"0,0432"
"86,3000";"1,4384";"5,8282";"0,0437"
"86,3500";"1,4391";"5,8257";"0,0436"
"86,4000";"1,4400";"5,8281";"0,0435"
"86,4500";"1,4410";"5,8376";"0,0437"
"86,5000";"1,4418";"5,8442";"0,0435"
"86,5500";"1,4424";"5,8430";"0,0436"
"86,6000";"1,4433";"5,8433";"0,0437"
"86,6500";"1,4443";"5,8519";"0,0438"
"86,7000";"1,4452";"5,8615";"0,0439"
"86,7500";"1,4459";"5,8610";"0,0437"
"86,8000";"1,4466";"5,8607";"0,0435"
"86,8500";"1,4477";"5,8675";"0,0440"
"86,9000";"1,4485";"5,8775";"0,0441"
"86,9500";"1,4492";"5,8774";"0,0440"
"87,0000";"1,4499";"5,8753";"0,0441"
"87,0500";"1,4509";"5,8808";"0,0438"
"87,1000";"1,4519";"5,8921";"0,0442"
"87,1500";"1,4526";"5,8946";"0,0440"
"87,2000";"1,4533";"5,8926";"0,0442"
"87,2500";"1,4542";"5,8966";"0,0441"
"87,3000";"1,4553";"5,9066";"0,0441"
"87,3500";"1,4560";"5,9120";"0,0444"
"87,4000";"1,4567";"5,9096";"0,0441"
"87,4500";"1,4575";"5,9111";"0,0443"
"87,5000";"1,4586";"5,9195";"0,0443"
"87,5500";"1,4594";"5,9270";"0,0444"
"87,6000";"1,4600";"5,9251";"0,0444"
"87,6500";"1,4608";"5,9246";"0,0443"
"87,7000";"1,4618";"5,9334";"0,0444"
"87,7500";"1,4627";"5,9432";"0,0445"
"87,8000";"1,4634";"5,9438";"0,0446"
"87,8500";"1,4641";"5,9419";"0,0444"
"87,9000";"1,4650";"5,9472";"0,0449"
"87,9500";"1,4660";"5,9583";"0,0448"
"88,0000";"1,4667";"5,9599";"0,0447"
"88,0500";"1,4674";"5,9580";"0,0448"
"88,1000";"1,4683";"5,9602";"0,0447"
"88,1500";"1,4693";"5,9720";"0,0448"
"88,2000";"1,4701";"5,9777";"0,0448"
"88,2500";"1,4707";"5,9758";"0,0448"
"88,3000";"1,4716";"5,9782";"0,0449"
"88,3500";"1,4726";"5,9877";"0,0451"
"88,4000";"1,4734";"5,9941";"0,0450"
"88,4500";"1,4741";"5,9928";"0,0451"
"88,5000";"1,4749";"5,9933";"0,0453"
"88,5500";"1,4760";"6,0028";"0,0452"
"88,6000";"1,4768";"6,0122";"0,0453"
"88,6500";"1,4775";"6,0112";"0,0451"
"88,7000";"1,4783";"6,0104";"0,0452"
"88,7500";"1,4794";"6,0184";"0,0453"
"88,8000";"1,4802";"6,0282";"0,0453"
"88,8500";"1,4809";"6,0273";"0,0451"
"88,9000";"1,4816";"6,0263";"0,0451"
"88,9500";"1,4826";"6,0316";"0,0456"
"89,0000";"1,4836";"6,0429";"0,0455"
"89,0500";"1,4843";"6,0448";"0,0457"
"89,1000";"1,4849";"6,0431";"0,0455"
"89,1500";"1,4859";"6,0468";"0,0455"
"89,2000";"1,4869";"6,0579";"0,0458"
"89,2500";"1,4876";"6,0619";"0,0456"
"89,3000";"1,4883";"6,0582";"0,0458"
"89,3500";"1,4891";"6,0600";"0,0458"
"89,4000";"1,4902";"6,0705";"0,0458"
"89,4500";"1,4909";"6,0774";"0,0457"
"89,5000";"1,4916";"6,0757";"0,0458"
"89,5500";"1,4924";"6,0752";"0,0456"
"89,6000";"1,4935";"6,0848";"0,0457"
"89,6500";"1,4944";"6,0952";"0,0461"
"89,7000";"1,4950";"6,0943";"0,0457"
"89,7500";"1,4958";"6,0928";"0,0459"
"89,8000";"1,4968";"6,0992";"0,0461"
"89,8500";"1,4977";"6,1104";"0,0461"
"89,9000";"1,4983";"6,1102";"0,0463"
"89,9500";"1,4991";"6,1081";"0,0459"
"90,0000";"1,5000";"6,1127";"0,0463"
"90,0500";"1,5010";"6,1253";"0,0462"
"90,1000";"1,5017";"6,1288";"0,0464"
"90,1500";"1,5024";"6,1259";"0,0462"
"90,2000";"1,5033";"6,1283";"0,0463"
"90,2500";"1,5043";"6,1398";"0,0463"
"90,3000";"1,5051";"6,1454";"0,0461"
"90,3500";"1,5057";"6,1433";"0,0467"
"90,4000";"1,5066";"6,1445";"0,0462"
"90,4500";"1,5077";"6,1553";"0,0467"
"90,5000";"1,5085";"6,1628";"0,0467"
"90,5500";"1,5091";"6,1614";"0,0464"
"90,6000";"1,5100";"6,1608";"0,0467"
"90,6500";"1,5111";"6,1695";"0,0466"
"90,7000";"1,5119";"6,1787";"0,0467"
"90,7500";"1,5125";"6,1781";"0,0466"
"90,8000";"1,5133";"6,1771";"0,0468"
"90,8500";"1,5144";"6,1839";"0,0466"
"90,9000";"1,5152";"6,1953";"0,0470"
"90,9500";"1,5159";"6,1961";"0,0468"
"91,0000";"1,5166";"6,1940";"0,0469"
"91,0500";"1,5176";"6,1989";"0,0470"
"91,1000";"1,5186";"6,2097";"0,0470"
"91,1500";"1,5192";"6,2117";"0,0473"
"91,2000";"1,5199";"6,2086";"0,0469"
"91,2500";"1,5208";"6,2107";"0,0472"
"91,3000";"1,5219";"6,2227";"0,0471"
"91,3500";"1,5226";"6,2285";"0,0471"
"91,4000";"1,5233";"6,2262";"0,0473"
"91,4500";"1,5241";"6,2275";"0,0471"
"91,5000";"1,5252";"6,2385";"0,0474"
"91,5500";"1,5259";"6,2467";"0,0474"
"91,6000";"1,5266";"6,2446";"0,0474"
"91,6500";"1,5274";"6,2430";"0,0472"
"91,7000";"1,5284";"6,2504";"0,0474"
"91,7500";"1,5293";"6,2616";"0,0474"
"91,8000";"1,5300";"6,2611";"0,0473"
"91,8500";"1,5307";"6,2597";"0,0476"
"91,9000";"1,5318";"6,2672";"0,0475"
"91,9500";"1,5327";"6,2792";"0,0478"
"92,0000";"1,5334";"6,2807";"0,0476"
"92,0500";"1,5341";"6,2777";"0,0477"
"92,1000";"1,5350";"6,2818";"0,0478"
"92,1500";"1,5361";"6,2939";"0,0479"
"92,2000";"1,5367";"6,2976";"0,0479"
"92,2500";"1,5374";"6,2938";"0,0478"
"92,3000";"1,5383";"6,2958";"0,0480"
"92,3500";"1,5394";"6,3074";"0,0478"
"92,4000";"1,5402";"6,3149";"0,0480"
"92,4500";"1,5408";"6,3134";"0,0478"
"92,5000";"1,5417";"6,3139";"0,0481"
"92,5500";"1,5427";"6,3229";"0,0481"
"92,6000";"1,5435";"6,3314";"0,0478"
"92,6500";"1,5441";"6,3297";"0,0483"
"92,7000";"1,5449";"6,3285";"0,0480"
"92,7500";"1,5460";"6,3366";"0,0482"
"92,8000";"1,5469";"6,3475";"0,0482"
"92,8500";"1,5476";"6,3472";"0,0483"
"92,9000";"1,5483";"6,3456";"0,0483"
"92,9500";"1,5493";"6,3510";"0,0483"
"93,0000";"1,5503";"6,3628";"0,0485"
"93,0500";"1,5509";"6,3647";"0,0485"
"93,1000";"1,5516";"6,3626";"0,0484"
"93,1500";"1,5526";"6,3659";"0,0483"
"93,2000";"1,5536";"6,3775";"0,0485"
"93,2500";"1,5543";"6,3815";"0,0486"
"93,3000";"1,5549";"6,3784";"0,0482"
"93,3500";"1,5558";"6,3809";"0,0488"
"93,4000";"1,5569";"6,3912";"0,0486"
"93,4500";"1,5576";"6,3981";"0,0487"
"93,5000";"1,5583";"6,3952";"0,0488"
"93,5500";"1,5590";"6,3950";"0,0487"
"93,6000";"1,5601";"6,4041";"0,0487"
"93,6500";"1,5609";"6,4147";"0,0487"
"93,7000";"1,5616";"6,4140";"0,0490"
"93,7500";"1,5624";"6,4136";"0,0487"
"93,8000";"1,5635";"6,4211";"0,0489"
"93,8500";"1,5644";"6,4318";"0,0490"
"93,9000";"1,5650";"6,4314";"0,0489"
"93,9500";"1,5657";"6,4295";"0,0491"
"94,0000";"1,5667";"6,4342";"0,0490"
"94,0500";"1,5677";"6,4467";"0,0493"
"94,1000";"1,5684";"6,4501";"0,0491"
"94,1500";"1,5691";"6,4476";"0,0493"
"94,2000";"1,5701";"6,4523";"0,0492"
"94,2500";"1,5711";"6,4647";"0,0492"
"94,3000";"1,5718";"6,4682";"0,0494"
"94,3500";"1,5725";"6,4659";"0,0493"
"94,4000";"1,5734";"6,4668";"0,0495"
"94,4500";"1,5744";"6,4777";"0,0496"
"94,5000";"1,5752";"6,4853";"0,0494"
"94,5500";"1,5758";"6,4827";"0,0494"
"94,6000";"1,5767";"6,4827";"0,0494"
"94,6500";"1,5777";"6,4916";"0,0495"
"94,7000";"1,5786";"6,5015";"0,0496"
"94,7500";"1,5792";"6,5006";"0,0499"
"94,8000";"1,5800";"6,4996";"0,0495"
"94,8500";"1,5810";"6,5065";"0,0498"
"94,9000";"1,5819";"6,5172";"0,0497"
"94,9500";"1,5826";"6,5179";"0,0499"
"95,0000";"1,5832";"6,5156";"0,0497"
"95,0500";"1,5842";"6,5198";"0,0498"
"95,1000";"1,5852";"6,5316";"0,0499"
"95,1500";"1,5859";"6,5346";"0,0499"
"95,2000";"1,5866";"6,5332";"0,0501"
"95,2500";"1,5875";"6,5358";"0,0498"
"95,3000";"1,5886";"6,5471";"0,0500"
"95,3500";"1,5893";"6,5526";"0,0500"
"95,4000";"1,5899";"6,5508";"0,0502"
"95,4500";"1,5908";"6,5515";"0,0502"
"95,5000";"1,5918";"6,5604";"0,0501"
"95,5500";"1,5926";"6,5701";"0,0503"
"95,6000";"1,5933";"6,5702";"0,0502"
"95,6500";"1,5941";"6,5697";"0,0504"
"95,7000";"1,5951";"6,5767";"0,0502"
"95,7500";"1,5960";"6,5854";"0,0506"
"95,8000";"1,5967";"6,5860";"0,0504"
"95,8500";"1,5974";"6,5858";"0,0504"
"95,9000";"1,5984";"6,5912";"0,0507"
"95,9500";"1,5994";"6,6021";"0,0505"
"96,0000";"1,6000";"6,6048";"0,0507"
"96,0500";"1,6008";"6,6038";"0,0504"
"96,1000";"1,6017";"6,6083";"0,0507"
"96,1500";"1,6028";"6,6198";"0,0509"
"96,2000";"1,6035";"6,6244";"0,0509"
"96,2500";"1,6042";"6,6221";"0,0509"
"96,3000";"1,6050";"6,6236";"0,0506"
"96,3500";"1,6061";"6,6341";"0,0511"
"96,4000";"1,6069";"6,6405";"0,0510"
"96,4500";"1,6075";"6,6391";"0,0509"
"96,5000";"1,6084";"6,6401";"0,0509"
"96,5500";"1,6094";"6,6495";"0,0510"
"96,6000";"1,6102";"6,6579";"0,0512"
"96,6500";"1,6108";"6,6559";"0,0511"
"96,7000";"1,6116";"6,6556";"0,0511"
"96,7500";"1,6126";"6,6631";"0,0512"
"96,8000";"1,6135";"6,6735";"0,0512"
"96,8500";"1,6142";"6,6732";"0,0512"
"96,9000";"1,6149";"6,6715";"0,0513"
"96,9500";"1,6159";"6,6768";"0,0514"
"97,0000";"1,6168";"6,6874";"0,0513"
"97,0500";"1,6176";"6,6917";"0,0516"
"97,1000";"1,6183";"6,6897";"0,0512"
"97,1500";"1,6192";"6,6924";"0,0515"
"97,2000";"1,6202";"6,7030";"0,0514"
"97,2500";"1,6209";"6,7087";"0,0515"
"97,3000";"1,6216";"6,7076";"0,0515"
"97,3500";"1,6224";"6,7077";"0,0513"
"97,4000";"1,6234";"6,7171";"0,0518"
"97,4500";"1,6243";"6,7261";"0,0517"
"97,5000";"1,6250";"6,7262";"0,0518"
"97,5500";"1,6258";"6,7259";"0,0517"
"97,6000";"1,6268";"6,7329";"0,0517"
"97,6500";"1,6276";"6,7427";"0,0519"
"97,7000";"1,6283";"6,7432";"0,0518"
"97,7500";"1,6290";"6,7420";"0,0519"
"97,8000";"1,6301";"6,7476";"0,0519"
"97,8500";"1,6310";"6,7590";"0,0521"
"97,9000";"1,6317";"6,7627";"0,0520"
"97,9500";"1,6324";"6,7615";"0,0519"
"98,0000";"1,6334";"6,7653";"0,0521"
"98,0500";"1,6344";"6,7756";"0,0521"
"98,1000";"1,6351";"6,7799";"0,0525"
"98,1500";"1,6358";"6,7777";"0,0522"
"98,2000";"1,6367";"6,7797";"0,0523"
"98,2500";"1,6377";"6,7904";"0,0521"
"98,3000";"1,6385";"6,7976";"0,0522"
"98,3500";"1,6392";"6,7965";"0,0524"
"98,4000";"1,6400";"6,7976";"0,0523"
"98,4500";"1,6411";"6,8072";"0,0526"
"98,5000";"1,6419";"6,8156";"0,0523"
"98,5500";"1,6426";"6,8141";"0,0524"
"98,6000";"1,6433";"6,8125";"0,0526"
"98,6500";"1,6443";"6,8193";"0,0525"
"98,7000";"1,6452";"6,8293";"0,0526"
"98,7500";"1,6459";"6,8303";"0,0528"
"98,8000";"1,6466";"6,8282";"0,0529"
"98,8500";"1,6475";"6,8331";"0,0525"
"98,9000";"1,6485";"6,8458";"0,0531"
"98,9500";"1,6492";"6,8496";"0,0529"
"99,0000";"1,6499";"6,8477";"0,0528"
"99,0500";"1,6508";"6,8503";"0,0530"
"99,1000";"1,6518";"6,8614";"0,0527"
"99,1500";"1,6526";"6,8660";"0,0530"
"99,2000";"1,6532";"6,8640";"0,0530"
"99,2500";"1,6541";"6,8645";"0,0532"
"99,3000";"1,6551";"6,8752";"0,0530"
"99,3500";"1,6560";"6,8845";"0,0532"
"99,4000";"1,6566";"6,8835";"0,0533"
"99,4500";"1,6574";"6,8832";"0,0532"
"99,5000";"1,6585";"6,8914";"0,0532"
"99,5500";"1,6593";"6,9018";"0,0532"
"99,6000";"1,6600";"6,9020";"0,0535"
"99,6500";"1,6608";"6,9009";"0,0532"
"99,7000";"1,6618";"6,9076";"0,0534"
"99,7500";"1,6627";"6,9178";"0,0536"
"99,8000";"1,6634";"6,9196";"0,0536"
"99,8500";"1,6641";"6,9181";"0,0537"
"99,9000";"1,6651";"6,9229";"0,0535"
"99,9500";"1,6661";"6,9351";"0,0537"
"100,0000";"1,6668";"6,9374";"0,0536"
"100,0500";"1,6674";"6,9352";"0,0538"
"100,1000";"1,6684";"6,9380";"0,0538"
"100,1500";"1,6694";"6,9493";"0,0536"
"100,2000";"1,6702";"6,9562";"0,0540"
"100,2500";"1,6709";"6,9545";"0,0536"
"100,3000";"1,6717";"6,9541";"0,0540"
"100,3500";"1,6727";"6,9641";"0,0539"
"100,4000";"1,6735";"6,9720";"0,0539"
"100,4500";"1,6742";"6,9702";"0,0539"
"100,5000";"1,6749";"6,9694";"0,0539"
"100,5500";"1,6760";"6,9778";"0,0543"
"100,6000";"1,6769";"6,9886";"0,0542"
"100,6500";"1,6775";"6,9886";"0,0543"
"100,7000";"1,6782";"6,9866";"0,0541"
"100,7500";"1,6793";"6,9931";"0,0544"
"100,8000";"1,6802";"7,0052";"0,0541"
"100,8500";"1,6809";"7,0060";"0,0543"
"100,9000";"1,6816";"7,0033";"0,0543"
"100,9500";"1,6825";"7,0067";"0,0542"
"101,0000";"1,6835";"7,0182";"0,0545"
"101,0500";"1,6842";"7,0233";"0,0544"
"101,1000";"1,6849";"7,0210";"0,0545"
"101,1500";"1,6858";"7,0226";"0,0545"
"101,2000";"1,6868";"7,0345";"0,0545"
"101,2500";"1,6876";"7,0424";"0,0547"
"101,3000";"1,6883";"7,0410";"0,0544"
